sample_index,source_path,true_species,noise_kind,noise_level,predicted_species,confidence,correct
56,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0007.png,Karreriella bradyi,saltpepper,0.07,Karreriella bradyi,0.9944698810577391,1
56,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0007.png,Karreriella bradyi,stretch,1.0,Karreriella bradyi,0.9952657222747804,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,gaussian,0.0,Karreriella bradyi,0.9953504800796508,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,gaussian,5.0,Karreriella bradyi,0.995114803314209,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,gaussian,10.0,Karreriella bradyi,0.9949687123298644,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,gaussian,25.0,Karreriella bradyi,0.9945266842842102,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,gaussian,50.0,Karreriella bradyi,0.993678867816925,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,saltpepper,0.0,Karreriella bradyi,0.9953504800796508,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,saltpepper,0.01,Karreriella bradyi,0.995459258556366,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,saltpepper,0.03,Karreriella bradyi,0.994788408279419,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,saltpepper,0.07,Karreriella bradyi,0.9942331910133362,1
57,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0013.png,Karreriella bradyi,stretch,1.0,Karreriella bradyi,0.9953504800796508,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,gaussian,0.0,Karreriella bradyi,0.9953173398971558,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,gaussian,5.0,Karreriella bradyi,0.995114803314209,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,gaussian,10.0,Karreriella bradyi,0.99492609500885,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,gaussian,25.0,Karreriella bradyi,0.9946380257606506,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,gaussian,50.0,Karreriella bradyi,0.9941218495368958,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,saltpepper,0.0,Karreriella bradyi,0.9953173398971558,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,saltpepper,0.01,Karreriella bradyi,0.9953403472900392,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,saltpepper,0.03,Karreriella bradyi,0.9948294758796692,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,saltpepper,0.07,Karreriella bradyi,0.9941049218177797,1
58,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0015.png,Karreriella bradyi,stretch,1.0,Karreriella bradyi,0.9953173398971558,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,gaussian,0.0,Karreriella bradyi,0.9953142404556274,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,gaussian,5.0,Karreriella bradyi,0.994884431362152,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,gaussian,10.0,Karreriella bradyi,0.99460768699646,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,gaussian,25.0,Karreriella bradyi,0.9943654537200928,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,gaussian,50.0,Karreriella bradyi,0.9936038851737976,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,saltpepper,0.0,Karreriella bradyi,0.9953142404556274,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,saltpepper,0.01,Karreriella bradyi,0.994674801826477,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,saltpepper,0.03,Karreriella bradyi,0.994227409362793,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,saltpepper,0.07,Karreriella bradyi,0.9947975873947144,1
59,data/eval_images/Karreriella bradyi_17_view3_zstack_slice_z0039.png,Karreriella bradyi,stretch,1.0,Karreriella bradyi,0.9953142404556274,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,gaussian,0.0,Lenticulina suborbicularis,0.9873433113098145,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,gaussian,5.0,Lenticulina suborbicularis,0.9848971962928772,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,gaussian,10.0,Lenticulina suborbicularis,0.9789785742759703,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,gaussian,25.0,Lenticulina suborbicularis,0.6435017585754395,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,gaussian,50.0,Miliolinella circularis,0.764738917350769,0
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,saltpepper,0.0,Lenticulina suborbicularis,0.9873433113098145,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,saltpepper,0.01,Lenticulina suborbicularis,0.9841008186340332,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,saltpepper,0.03,Lenticulina suborbicularis,0.967337429523468,1
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,saltpepper,0.07,Amphistegina radiata,0.8517327904701233,0
60,data/eval_images/Lenticulina suborbicularis_30_view4_gif_original.png,Lenticulina suborbicularis,stretch,1.0,Lenticulina suborbicularis,0.9873433113098145,1
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,gaussian,0.0,Lenticulina suborbicularis,0.9888867735862732,1
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,gaussian,5.0,Lenticulina suborbicularis,0.9478992819786072,1
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,gaussian,10.0,Triloculina trigonula,0.4891180396080017,0
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,gaussian,25.0,Triloculina trigonula,0.8213067650794983,0
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,gaussian,50.0,Miliolinella circularis,0.5213015675544739,0
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,saltpepper,0.0,Lenticulina suborbicularis,0.9888867735862732,1
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,saltpepper,0.01,Lenticulina suborbicularis,0.989563763141632,1
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,saltpepper,0.03,Amphistegina radiata,0.901860237121582,0
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,saltpepper,0.07,Amphistegina radiata,0.8790528774261475,0
61,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0001.png,Lenticulina suborbicularis,stretch,1.0,Lenticulina suborbicularis,0.9888867735862732,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,gaussian,0.0,Lenticulina suborbicularis,0.988020956516266,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,gaussian,5.0,Lenticulina suborbicularis,0.9875260591506958,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,gaussian,10.0,Lenticulina suborbicularis,0.9856735467910768,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,gaussian,25.0,Lenticulina suborbicularis,0.7915668487548828,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,gaussian,50.0,Miliolinella circularis,0.6017531156539917,0
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,saltpepper,0.0,Lenticulina suborbicularis,0.988020956516266,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,saltpepper,0.01,Lenticulina suborbicularis,0.9876095056533812,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,saltpepper,0.03,Lenticulina suborbicularis,0.8955110311508179,1
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,saltpepper,0.07,Amphistegina radiata,0.6986369490623474,0
62,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0018.png,Lenticulina suborbicularis,stretch,1.0,Lenticulina suborbicularis,0.988020956516266,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,gaussian,0.0,Lenticulina suborbicularis,0.9866151213645936,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,gaussian,5.0,Lenticulina suborbicularis,0.9878602623939514,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,gaussian,10.0,Lenticulina suborbicularis,0.9766207933425904,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,gaussian,25.0,Lenticulina suborbicularis,0.6309993863105774,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,gaussian,50.0,Miliolinella circularis,0.6660520434379578,0
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,saltpepper,0.0,Lenticulina suborbicularis,0.9866151213645936,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,saltpepper,0.01,Lenticulina suborbicularis,0.9837532043457032,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,saltpepper,0.03,Amphistegina radiata,0.458627849817276,0
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,saltpepper,0.07,Lenticulina suborbicularis,0.5491772890090942,1
63,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0025.png,Lenticulina suborbicularis,stretch,1.0,Lenticulina suborbicularis,0.9866151213645936,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,gaussian,0.0,Lenticulina suborbicularis,0.9872045516967772,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,gaussian,5.0,Lenticulina suborbicularis,0.9871447682380676,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,gaussian,10.0,Lenticulina suborbicularis,0.9750702381134032,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,gaussian,25.0,Lenticulina suborbicularis,0.5600351691246033,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,gaussian,50.0,Miliolinella circularis,0.8529859185218811,0
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,saltpepper,0.0,Lenticulina suborbicularis,0.9872045516967772,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,saltpepper,0.01,Lenticulina suborbicularis,0.9838064908981324,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,saltpepper,0.03,Lenticulina suborbicularis,0.9404623508453368,1
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,saltpepper,0.07,Amphistegina radiata,0.3812396824359894,0
64,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0027.png,Lenticulina suborbicularis,stretch,1.0,Lenticulina suborbicularis,0.9872045516967772,1
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,gaussian,0.0,Lenticulina suborbicularis,0.986517608165741,1
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,gaussian,5.0,Lenticulina suborbicularis,0.9875351190567015,1
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,gaussian,10.0,Lenticulina suborbicularis,0.9829665422439576,1
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,gaussian,25.0,Triloculina trigonula,0.8406777381896973,0
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,gaussian,50.0,Pyrgo inornata,0.5929038524627686,0
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,saltpepper,0.0,Lenticulina suborbicularis,0.986517608165741,1
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,saltpepper,0.01,Lenticulina suborbicularis,0.9837940335273744,1
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,saltpepper,0.03,Amphistegina radiata,0.5506731867790222,0
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,saltpepper,0.07,Pyrgo inornata,0.5179392099380493,0
65,data/eval_images/Lenticulina suborbicularis_30_view4_zstack_slice_z0039.png,Lenticulina suborbicularis,stretch,1.0,Lenticulina suborbicularis,0.986517608165741,1
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.989048957824707,1
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.6699851155281067,0
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.949774205684662,0
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9492635726928712,0
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,gaussian,50.0,Karreriella bradyi,0.6874694228172302,0
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.989048957824707,1
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9813746809959412,1
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.971589982509613,1
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.9512983560562134,1
66,data/eval_images/Miliolinella circularis_6_view3_gif_original.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.989048957824707,1
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.9900611639022828,1
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.5831095576286316,0
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.9629137516021729,0
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9233319163322448,0
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,gaussian,50.0,Karreriella bradyi,0.7056262493133545,0
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.9900611639022828,1
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9809507131576538,1
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.9681777954101562,1
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.9336994290351868,1
67,data/eval_images/Miliolinella circularis_6_view3_stacked_tiff.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.9900611639022828,1
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.9855654835700988,1
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.8968068957328796,0
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.943719446659088,0
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9465271234512328,0
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,gaussian,50.0,Triloculina trigonula,0.5873316526412964,0
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.9855654835700988,1
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9663928747177124,1
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.9285774230957032,1
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.7384690642356873,1
68,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0012.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.9855654835700988,1
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.984062671661377,1
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.906721830368042,0
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.9548432230949402,0
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9667110443115234,0
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,gaussian,50.0,Triloculina trigonula,0.7899865508079529,0
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.984062671661377,1
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9813543558120728,1
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.959657907485962,1
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.3773451447486877,1
69,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0018.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.984062671661377,1
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.9857829809188844,1
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.9472398161888124,0
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.9642050266265868,0
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9736232161521912,0
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,gaussian,50.0,Triloculina trigonula,0.6239569187164307,0
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.9857829809188844,1
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9805026650428772,1
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.9752708673477172,1
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.9796800017356871,1
70,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0027.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.9857829809188844,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.9836764931678772,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.8580951690673828,0
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.9584121704101562,0
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9414414763450624,0
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,gaussian,50.0,Miliolinella circularis,0.5452563166618347,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.9836764931678772,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9733790755271912,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.9854238629341124,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.9607308506965636,1
71,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0030.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.9836764931678772,1
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,gaussian,0.0,Miliolinella circularis,0.9472740292549132,1
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,gaussian,5.0,Triloculina trigonula,0.8775664567947388,0
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,gaussian,10.0,Triloculina trigonula,0.940387487411499,0
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,gaussian,25.0,Triloculina trigonula,0.9691779017448424,0
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,gaussian,50.0,Karreriella bradyi,0.7758625745773315,0
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,saltpepper,0.0,Miliolinella circularis,0.9472740292549132,1
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,saltpepper,0.01,Miliolinella circularis,0.9338782429695128,1
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,saltpepper,0.03,Miliolinella circularis,0.7623792290687561,1
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,saltpepper,0.07,Miliolinella circularis,0.6936604380607605,1
72,data/eval_images/Miliolinella circularis_6_view3_zstack_slice_z0043.png,Miliolinella circularis,stretch,1.0,Miliolinella circularis,0.9472740292549132,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,gaussian,0.0,Neorotalia calcar,0.9887939095497132,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,gaussian,5.0,Neorotalia calcar,0.9900254011154176,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,gaussian,10.0,Neorotalia calcar,0.990042805671692,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,gaussian,25.0,Neorotalia calcar,0.9891408681869508,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,gaussian,50.0,Neorotalia calcar,0.9893342852592468,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,saltpepper,0.0,Neorotalia calcar,0.9887939095497132,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,saltpepper,0.01,Neorotalia calcar,0.9890888333320618,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,saltpepper,0.03,Neorotalia calcar,0.9866172075271606,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,saltpepper,0.07,Neorotalia calcar,0.9876392483711244,1
73,data/eval_images/Neorotalia calcar_26_view3_stacked_tiff.png,Neorotalia calcar,stretch,1.0,Neorotalia calcar,0.9887939095497132,1
74,data/eval_images/Neorotalia calcar_26_view3_zstack_slice_z0006.png,Neorotalia calcar,gaussian,0.0,Neorotalia calcar,0.9903191328048706,1
74,data/eval_images/Neorotalia calcar_26_view3_zstack_slice_z0006.png,Neorotalia calcar,gaussian,5.0,Neorotalia calcar,0.9903501868247986,1
74,data/eval_images/Neorotalia calcar_26_view3_zstack_slice_z0006.png,Neorotalia calcar,gaussian,10.0,Neorotalia calcar,0.9896993041038512,1
74,data/eval_images/Neorotalia calcar_26_view3_zstack_slice_z0006.png,Neorotalia calcar,gaussian,25.0,Neorotalia calcar,0.9870619177818298,1
74,data/eval_images/Neorotalia calcar_26_view3_zstack_slice_z0006.png,Neorotalia calcar,gaussian,50.0,Neorotalia calcar,0.968917429447174,1
