sample_index,source_path,true_species,noise_kind,noise_level,predicted_species,confidence,correct
36,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0017.png,Cribroelphidium clavatum,stretch,1.0,Cribroelphidium clavatum,0.99887353181839,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,gaussian,0.0,Cribroelphidium clavatum,0.9989126920700072,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,gaussian,5.0,Cribroelphidium clavatum,0.9988137483596802,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,gaussian,10.0,Cribroelphidium clavatum,0.998217523097992,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,gaussian,25.0,Cribroelphidium clavatum,0.9933039546012878,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,gaussian,50.0,Cribroelphidium clavatum,0.9778532385826112,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,saltpepper,0.0,Cribroelphidium clavatum,0.9989126920700072,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,saltpepper,0.01,Cribroelphidium clavatum,0.9987188577651978,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,saltpepper,0.03,Cribroelphidium clavatum,0.9964194297790528,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,saltpepper,0.07,Cribroelphidium clavatum,0.9957455992698668,1
37,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0019.png,Cribroelphidium clavatum,stretch,1.0,Cribroelphidium clavatum,0.9989126920700072,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,gaussian,0.0,Cribroelphidium clavatum,0.9989672899246216,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,gaussian,5.0,Cribroelphidium clavatum,0.9989032745361328,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,gaussian,10.0,Cribroelphidium clavatum,0.9972938895225524,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,gaussian,25.0,Cribroelphidium clavatum,0.9914485812187196,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,gaussian,50.0,Cribroelphidium clavatum,0.9846833348274232,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,saltpepper,0.0,Cribroelphidium clavatum,0.9989672899246216,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,saltpepper,0.01,Cribroelphidium clavatum,0.999142050743103,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,saltpepper,0.03,Cribroelphidium clavatum,0.9971880316734314,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,saltpepper,0.07,Cribroelphidium clavatum,0.9960338473320008,1
38,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0020.png,Cribroelphidium clavatum,stretch,1.0,Cribroelphidium clavatum,0.9989672899246216,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,gaussian,0.0,Cribroelphidium clavatum,0.9991227984428406,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,gaussian,5.0,Cribroelphidium clavatum,0.997244119644165,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,gaussian,10.0,Cribroelphidium clavatum,0.9848777055740356,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,gaussian,25.0,Cribroelphidium clavatum,0.995500385761261,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,gaussian,50.0,Cribroelphidium clavatum,0.9152227640151978,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,saltpepper,0.0,Cribroelphidium clavatum,0.9991227984428406,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,saltpepper,0.01,Cribroelphidium clavatum,0.9974122643470764,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,saltpepper,0.03,Cribroelphidium clavatum,0.9869994521141052,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,saltpepper,0.07,Cribroelphidium clavatum,0.91046541929245,1
39,data/eval_images/Cribroelphidium clavatum_31_view5_zstack_slice_z0029.png,Cribroelphidium clavatum,stretch,1.0,Cribroelphidium clavatum,0.9991227984428406,1
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.9950664043426514,1
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.6122245788574219,1
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,gaussian,10.0,Bigenerina nodosaria,0.9948254823684692,0
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9956193566322328,0
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.9871646165847778,0
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.9950664043426514,1
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.7875413298606873,1
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,saltpepper,0.03,Bigenerina nodosaria,0.9909884333610536,0
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,saltpepper,0.07,Bigenerina nodosaria,0.9730246663093568,0
40,data/eval_images/Cylindroclavulina bradyi_13_view2_gif_original.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.9950664043426514,1
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.9977754950523376,1
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.9910818338394164,1
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,gaussian,10.0,Bigenerina nodosaria,0.6031150221824646,0
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9949775338172911,0
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.9879928827285768,0
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.9977754950523376,1
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.9952025413513184,1
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,saltpepper,0.03,Cylindroclavulina bradyi,0.7134724855422974,1
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,saltpepper,0.07,Bigenerina nodosaria,0.9869957566261292,0
41,data/eval_images/Cylindroclavulina bradyi_13_view2_stacked_tiff.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.9977754950523376,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.9973934888839722,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.9949382543563844,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,gaussian,10.0,Cylindroclavulina bradyi,0.8908714652061462,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9931125044822692,0
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.9798532724380492,0
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.9973934888839722,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.9929313659667968,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,saltpepper,0.03,Cylindroclavulina bradyi,0.9913468956947328,1
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,saltpepper,0.07,Bigenerina nodosaria,0.8809743523597717,0
42,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0014.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.9973934888839722,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.9962816834449768,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.9875887036323548,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,gaussian,10.0,Cylindroclavulina bradyi,0.6501701474189758,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9797280430793762,0
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.9706057906150818,0
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.9962816834449768,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.9953487515449524,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,saltpepper,0.03,Cylindroclavulina bradyi,0.8196558356285095,1
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,saltpepper,0.07,Bigenerina nodosaria,0.338785320520401,0
43,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0028.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.9962816834449768,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.9942978024482728,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.954904079437256,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,gaussian,10.0,Cylindroclavulina bradyi,0.3799557983875274,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9600108861923218,0
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.9635005593299866,0
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.9942978024482728,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.9812207221984864,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,saltpepper,0.03,Cylindroclavulina bradyi,0.7577146291732788,1
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,saltpepper,0.07,Karreriella bradyi,0.6772897243499756,0
44,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0032.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.9942978024482728,1
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.99459707736969,1
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.9721279740333556,1
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,gaussian,10.0,Nodulina dentaliniformis,0.3201920986175537,0
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9605821371078492,0
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.8994666934013367,0
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.99459707736969,1
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.9876606464385986,1
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,saltpepper,0.03,Cylindroclavulina bradyi,0.7317209243774414,1
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,saltpepper,0.07,Karreriella bradyi,0.2924620807170868,0
45,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0033.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.99459707736969,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,gaussian,0.0,Cylindroclavulina bradyi,0.9917762279510498,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,gaussian,5.0,Cylindroclavulina bradyi,0.9737640023231506,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,gaussian,10.0,Cylindroclavulina bradyi,0.5861577391624451,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,gaussian,25.0,Bigenerina nodosaria,0.9263285398483276,0
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,gaussian,50.0,Bigenerina nodosaria,0.9353853464126588,0
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,saltpepper,0.0,Cylindroclavulina bradyi,0.9917762279510498,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,saltpepper,0.01,Cylindroclavulina bradyi,0.9905170798301696,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,saltpepper,0.03,Cylindroclavulina bradyi,0.904158890247345,1
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,saltpepper,0.07,Bigenerina nodosaria,0.508648693561554,0
46,data/eval_images/Cylindroclavulina bradyi_13_view2_zstack_slice_z0036.png,Cylindroclavulina bradyi,stretch,1.0,Cylindroclavulina bradyi,0.9917762279510498,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,gaussian,0.0,Hoeglundina elegans,0.9984495639801024,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,gaussian,5.0,Hoeglundina elegans,0.9982572197914124,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,gaussian,10.0,Hoeglundina elegans,0.9890214800834656,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,gaussian,25.0,Amphistegina radiata,0.8549581170082092,0
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,gaussian,50.0,Amphistegina radiata,0.6957011818885803,0
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,saltpepper,0.0,Hoeglundina elegans,0.9984495639801024,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,saltpepper,0.01,Hoeglundina elegans,0.998437225818634,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,saltpepper,0.03,Hoeglundina elegans,0.9983060359954834,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,saltpepper,0.07,Hoeglundina elegans,0.6235992908477783,1
47,data/eval_images/Hoeglundina elegans_0_view4_gif_original.png,Hoeglundina elegans,stretch,1.0,Hoeglundina elegans,0.9984495639801024,1
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,gaussian,0.0,Hoeglundina elegans,0.9901878237724304,1
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,gaussian,5.0,Amphistegina radiata,0.5544619560241699,0
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,gaussian,10.0,Amphistegina radiata,0.947156310081482,0
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,gaussian,25.0,Amphistegina radiata,0.9882744550704956,0
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,gaussian,50.0,Amphistegina radiata,0.9797013998031616,0
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,saltpepper,0.0,Hoeglundina elegans,0.9901878237724304,1
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,saltpepper,0.01,Hoeglundina elegans,0.8138735294342041,1
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,saltpepper,0.03,Operculina ammonoides,0.4642195701599121,0
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,saltpepper,0.07,Cribroelphidium clavatum,0.3661409318447113,0
48,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0005.png,Hoeglundina elegans,stretch,1.0,Hoeglundina elegans,0.9901878237724304,1
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,gaussian,0.0,Hoeglundina elegans,0.9861329793930054,1
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,gaussian,5.0,Cribroelphidium clavatum,0.2489628791809082,0
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,gaussian,10.0,Amphistegina radiata,0.9758259654045104,0
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,gaussian,25.0,Amphistegina radiata,0.9961995482444764,0
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,gaussian,50.0,Amphistegina radiata,0.968430757522583,0
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,saltpepper,0.0,Hoeglundina elegans,0.9861329793930054,1
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,saltpepper,0.01,Hoeglundina elegans,0.4035643339157104,1
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,saltpepper,0.03,Cibicides corticatus,0.6097084879875183,0
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,saltpepper,0.07,Cibicides corticatus,0.5533050894737244,0
49,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0041.png,Hoeglundina elegans,stretch,1.0,Hoeglundina elegans,0.9861329793930054,1
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,gaussian,0.0,Hoeglundina elegans,0.984570562839508,1
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,gaussian,5.0,Spirotextularia floridana,0.3183814287185669,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,gaussian,10.0,Amphistegina radiata,0.9778156280517578,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,gaussian,25.0,Amphistegina radiata,0.996557116508484,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,gaussian,50.0,Amphistegina radiata,0.9704833030700684,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,saltpepper,0.0,Hoeglundina elegans,0.984570562839508,1
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,saltpepper,0.01,Agglutinella soriformis,0.6177809238433838,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,saltpepper,0.03,Cibicides corticatus,0.8223075270652771,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,saltpepper,0.07,Cibicides corticatus,0.5345658659934998,0
50,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0042.png,Hoeglundina elegans,stretch,1.0,Hoeglundina elegans,0.984570562839508,1
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,gaussian,0.0,Hoeglundina elegans,0.9426835179328918,1
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,gaussian,5.0,Amphistegina radiata,0.3585605323314667,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,gaussian,10.0,Amphistegina radiata,0.9738726615905762,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,gaussian,25.0,Amphistegina radiata,0.9957340359687804,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,gaussian,50.0,Amphistegina radiata,0.9813089966773988,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,saltpepper,0.0,Hoeglundina elegans,0.9426835179328918,1
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,saltpepper,0.01,Agglutinella soriformis,0.4037953913211822,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,saltpepper,0.03,Cibicides corticatus,0.7453234791755676,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,saltpepper,0.07,Spirosigmoilina parri,0.7636216282844543,0
51,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0043.png,Hoeglundina elegans,stretch,1.0,Hoeglundina elegans,0.9426835179328918,1
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,gaussian,0.0,Hoeglundina elegans,0.7877709269523621,1
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,gaussian,5.0,Amphistegina radiata,0.6834590435028076,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,gaussian,10.0,Amphistegina radiata,0.9935837388038636,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,gaussian,25.0,Amphistegina radiata,0.9921370148658752,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,gaussian,50.0,Amphistegina radiata,0.9485710859298706,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,saltpepper,0.0,Hoeglundina elegans,0.7877709269523621,1
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,saltpepper,0.01,Cibicides corticatus,0.392740935087204,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,saltpepper,0.03,Amphistegina radiata,0.4241682887077331,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,saltpepper,0.07,Spirosigmoilina parri,0.766610324382782,0
52,data/eval_images/Hoeglundina elegans_28_view3_zstack_slice_z0046.png,Hoeglundina elegans,stretch,1.0,Hoeglundina elegans,0.7877709269523621,1
53,data/eval_images/Karreriella bradyi_17_view3_gif_original.png,Karreriella bradyi,gaussian,0.0,Karreriella bradyi,0.9980539083480836,1
53,data/eval_images/Karreriella bradyi_17_view3_gif_original.png,Karreriella bradyi,gaussian,5.0,Karreriella bradyi,0.9981070756912231,1
53,data/eval_images/Karreriella bradyi_17_view3_gif_original.png,Karreriella bradyi,gaussian,10.0,Karreriella bradyi,0.9982340335845948,1
53,data/eval_images/Karreriella bradyi_17_view3_gif_original.png,Karreriella bradyi,gaussian,25.0,Karreriella bradyi,0.9981147050857544,1
53,data/eval_images/Karreriella bradyi_17_view3_gif_original.png,Karreriella bradyi,gaussian,50.0,Karreriella bradyi,0.9982231259346008,1
53,data/eval_images/Karreriella bradyi_17_view3_gif_original.png,Karreriella bradyi,saltpepper,0.0,Karreriella bradyi,0.9980539083480836,1
